1.795488543253591514e-10,6.850518989812798599e-20,9.999992103967021428e-01,7.894237491099584073e-07
9.404537537925712623e-19,5.934081134426155118e-27,9.999999999992481570e-01,7.518443202949106739e-13
1.000000000000000000e+00,3.520878145469335272e-20,2.389043239953607236e-20,1.227688868990001313e-20
3.845985722454849953e-08,1.732425063393611259e-37,3.524498002236631776e-08,9.999999262951627665e-01
6.238313232511202026e-16,5.882618780433284487e-11,9.999999999411731677e-01,3.154084894454057781e-25
9.999999999998893108e-01,2.728759743596586628e-14,8.260846220663783547e-14,8.035291033631629517e-16
6.768507939519553211e-12,1.920909079042501840e-16,9.999999999789908056e-01,1.424056512823531157e-11
4.321250984192767541e-07,9.999995678749011851e-01,3.693998259550651507e-16,1.831855658358422899e-49
1.441087014329096735e-15,4.943849828171545203e-22,9.999999999999725775e-01,2.605823403361756689e-14
4.915262787711433673e-09,9.213958497401303388e-44,9.498750826396785667e-11,9.999999949897497853e-01
9.999999999975032194e-01,1.713761103668298922e-15,2.117734463717571750e-12,3.772261541759208512e-13
9.999999999998262501e-01,8.685250666909714811e-17,1.736222229520278222e-13,1.628577235829671288e-21
9.999999999999968914e-01,8.086275598394573333e-22,3.719687889009970282e-16,2.675454874646259809e-15
2.137283796103847184e-17,1.008887800976386048e-16,9.999999999999998890e-01,4.571859773847469774e-17
9.093044055485541519e-16,5.150405746291883040e-20,9.999999999999988898e-01,2.525789392221999085e-16
1.572865867931387835e-10,9.999999998298009229e-01,1.291252200745165406e-11,3.484874647483864007e-47
8.667291276008917047e-16,1.381464479899659051e-22,9.999999999999414912e-01,5.775625665765945609e-14
1.152301737915467156e-09,9.999999890523155743e-01,9.795382620854959227e-09,1.147696922705269029e-40
9.999999999999305000e-01,6.958969201040556936e-14,6.520005625718639382e-17,3.511942229876990936e-19
2.689433756865536582e-19,1.683009645554476645e-12,9.999999999983170129e-01,5.348321685162550930e-30
2.354125814533534744e-09,9.999762893290172761e-01,2.370831685693426276e-05,6.773509215862775174e-35
8.363257046860093847e-12,2.606527495732710918e-49,6.309528163484107745e-11,9.999999999285414942e-01
9.999999999931574735e-01,5.515585782727385081e-12,1.327025131839126340e-12,1.116216132178694775e-17
9.999999999996251887e-01,1.995868654993027331e-15,3.728050086303455984e-13,9.652558237297479490e-18
9.999999999874370493e-01,1.404288701023956863e-19,3.096901565947472158e-13,1.225312368856864334e-11
1.000000000000000000e+00,4.681611462952971336e-24,2.826008912749333306e-21,2.355161616558012581e-20
1.000000000000000000e+00,7.759337286992410772e-22,3.274061763579597158e-22,2.918144165004837987e-24
9.999999999999986677e-01,1.101772717056384127e-15,1.562729512791867040e-16,1.886010036134454723e-18
9.999999999999921174e-01,5.186849654496884558e-15,2.685483781688011778e-15,2.409928022029849020e-20
1.751756157066421922e-08,9.999999824679711713e-01,1.446717474544204454e-11,2.153929268235542304e-42
5.407122296650893917e-09,3.897925981621423395e-39,2.101278819309518224e-08,9.999999735800895184e-01
8.287660015248768324e-15,1.124712811370331614e-18,9.999999999999912292e-01,3.886081140811680109e-16
3.287141362423987075e-12,1.585904897440384258e-42,4.928282996626140987e-07,9.999995071684132375e-01
9.999999999999994449e-01,5.396482645518201799e-19,5.025359499989881914e-17,5.298460863037865441e-16
1.413453611683364997e-13,1.952268569682250570e-07,9.999998047730016548e-01,1.600858549365360847e-25
7.700367375394931742e-10,3.886748430811060446e-49,4.258237439822522801e-12,9.999999992257050385e-01
4.911179277004440364e-10,1.383918278165963631e-43,6.476400261168167219e-10,9.999999988612420232e-01
6.287085663646355141e-11,3.716157559877560493e-42,2.915863893943028924e-08,9.999999707784901215e-01
9.999999999999998890e-01,8.772416653395757058e-17,4.106720112536964007e-17,2.466358359354599040e-21
3.639465419033092684e-16,1.046312599212731380e-13,9.999999999998950839e-01,3.132484016244036411e-22
9.840976905849687391e-16,2.601420216520180934e-20,9.999999999999985567e-01,3.674559255072190271e-16
2.983892674623729094e-15,6.767788325167043270e-10,9.999999993232181472e-01,3.546270024719048003e-27
2.323706895404241803e-18,1.522831023519689840e-15,9.999999999999984457e-01,7.042755809529327142e-24
1.000000000000000000e+00,2.842110664583160832e-23,1.069803960819439324e-21,6.558666980548225231e-24
8.953127244205075616e-16,4.743961527055902262e-19,9.999999999999991118e-01,9.768274394533179630e-18
1.019073392693365052e-07,9.127924838653840956e-32,7.734845464115533561e-05,9.999225496380195199e-01
5.391146115112670377e-09,9.999999942715873669e-01,3.372666040619574239e-10,8.273624876873965850e-42
5.336757025409033004e-07,9.999955482985304345e-01,3.918025767153212580e-06,1.403845380841427896e-31
4.037481880253914744e-20,4.784193811284035843e-21,1.000000000000000000e+00,6.662883744477043639e-22
9.999999999950458518e-01,5.475060237078764520e-17,4.953683698035862934e-12,4.803973744102788022e-16
3.078409347288990702e-12,9.999999999266615536e-01,7.026006936170641629e-11,2.837511619797709787e-49
2.321884920410713799e-15,5.006761515652198793e-18,9.999999999999976685e-01,4.934862851008286067e-22
9.999999999997341016e-01,1.451509731147588147e-14,2.356745140631753408e-13,1.551924646329380956e-14
8.911278199686906045e-09,2.590483615476564809e-42,4.964449804724717616e-10,9.999999905922769550e-01
9.999999999999121814e-01,1.366564934723106882e-21,1.734501653213992711e-16,8.762156621158322836e-14
9.999999999548547791e-01,1.357228756912467458e-18,4.505195879576398418e-11,9.322277331195097312e-14
1.101356530089923369e-06,2.115589483097460410e-35,8.768726128743559489e-09,9.999988898747437238e-01
4.031965984450454089e-07,9.999995951899599556e-01,1.613441619608393821e-09,2.721251501712810260e-37
3.060773151670968158e-10,9.999999996026620597e-01,9.126055682126329966e-11,1.134469564000069075e-44
2.795999512181421051e-15,3.668194496632191949e-17,9.999999999999641398e-01,3.302155292014627275e-14
9.999999999997631894e-01,3.775019367383321547e-14,1.990617224317033276e-13,4.620934676659469470e-17
3.035979573123520092e-12,9.279016341996383356e-09,9.999999907179475400e-01,1.614284732949084933e-22
1.687066318823445407e-14,1.174013124873289620e-18,9.999999999999655831e-01,1.750992337359211810e-14
5.033499696285627088e-10,9.999999994966471961e-01,2.699187379942476720e-15,3.027220909936023542e-53
9.999999998158103365e-01,9.277678548437330831e-20,3.749286326832529457e-13,1.838147371180135452e-10
6.776651268851629534e-09,9.999999931399223829e-01,8.342631268822323304e-11,5.261038610963822713e-42
9.999999999999804601e-01,1.390378271037024568e-28,1.583427745984260728e-18,1.962351772685813291e-14
9.999999999999041878e-01,5.122327461366630080e-18,9.590536899004457461e-14,3.549425627644762277e-18
1.755362103583358839e-12,1.633601709816286775e-13,9.999999999980813126e-01,4.442826135750816471e-17
9.999999999997277733e-01,1.792653430893028300e-13,9.292732181301314807e-14,2.387436062797253152e-19
1.697618632263525849e-10,6.145482666074334972e-24,9.999992452961434797e-01,7.545340945490000062e-07
2.321917512734039602e-09,9.999999976779047062e-01,1.777051767266273198e-13,1.369530474426005516e-48
2.878450310019716698e-16,2.414552336498714075e-23,9.999999999999996669e-01,1.644956794651325350e-16
8.564164317287597572e-09,9.999999914205913720e-01,1.524436198547543367e-11,3.320142143586954290e-44
1.791586339341878535e-12,9.999999833254128445e-01,1.667279547692949841e-08,2.915862853458855490e-45
3.827680875824065896e-19,8.989096911109253048e-16,9.999999999999990008e-01,1.770867495233888376e-25
1.369902240038938168e-08,9.999999862073607471e-01,9.361686340179107963e-11,2.856326409810314524e-41
1.000000000000000000e+00,4.114366127437647233e-20,6.683726639802378477e-25,6.594111760367332264e-28
6.853038462478503724e-14,1.789641409530102510e-21,9.999999996784302292e-01,3.215012035343799540e-10
9.999999999988543609e-01,1.145642210001972932e-12,1.277040529545165008e-18,5.962405945555867403e-29
1.406352783085593765e-07,6.661688888885474546e-40,4.460812275144944404e-10,9.999998589186404052e-01
1.000000000000000000e+00,1.223472418808931426e-17,4.159540537707588598e-18,2.868551076540824532e-21
3.264071140896558955e-15,9.999999998861850425e-01,1.138117087805189757e-10,2.596317853418078786e-56
1.660591824325718896e-12,1.638835215245467560e-13,9.999999999981755705e-01,4.977909391469401791e-17
3.344440433446997823e-10,4.075204042423189162e-08,9.999999589135154521e-01,1.204728142776796739e-18
6.231104498777731742e-13,3.635178968941329013e-12,9.999999999957417396e-01,1.283817824162029211e-18
1.585396801298823670e-11,9.999999990767572955e-01,9.073887085941789923e-10,1.417095208417554349e-45
3.794860984106468124e-12,1.262437078544707848e-18,9.999999997368363980e-01,2.593687088974255744e-10
3.785888304107197881e-13,2.438440957111220131e-49,4.462785903646037179e-09,9.999999955368356064e-01
9.999999990137149464e-01,9.849590974629483472e-10,1.325677296068469435e-12,2.986390698368501808e-16
1.000000000000000000e+00,1.576991794399697248e-17,3.451579582393960241e-18,1.792340535267246658e-19
8.469278779491889505e-11,9.999999998576284410e-01,5.767881269031371283e-11,2.362470490139387177e-46
9.999999664691185952e-01,3.352848882065809911e-08,2.392373094920267708e-12,1.650604019294321782e-18
2.205704991095465521e-09,9.999999937080247259e-01,4.086270281154022627e-09,3.900146163903796347e-40
1.810021622908464859e-16,7.605730201973541822e-20,9.999999999999995559e-01,3.029290376102454805e-16
9.999999997904007731e-01,9.374374733358795871e-12,2.002244704280157317e-10,3.205987689589180251e-16
4.095983600281175714e-07,9.999814513574046826e-01,1.813904423522700647e-05,7.786177768012879273e-31
1.568167087053665776e-10,9.999999998400510570e-01,3.132149638142744711e-12,1.899575369938658221e-48
1.568046372746722154e-06,1.288361147460792512e-03,9.987100708061664722e-01,1.108364368561428631e-19
8.277334567309495469e-10,5.816224989615462603e-46,1.381448419552284269e-10,9.999999990341217337e-01
9.999999999866003852e-01,1.335210373561010007e-11,4.761473469490532927e-14,2.901264904259372543e-19
1.454477423170095582e-17,1.606981830922419710e-14,9.999999999999839018e-01,1.590000054887623789e-20
2.101636397235376186e-06,1.230031225185765702e-43,5.444326182483709696e-12,9.999978983581584435e-01
2.340692799073687439e-24,4.613548597956348183e-28,1.000000000000000000e+00,1.029015043643951359e-20
7.249655223239351417e-12,3.296565873406202377e-47,1.103329222174087069e-09,9.999999988894211489e-01
9.221156617316719148e-07,9.999990778366951716e-01,4.764313940047312080e-11,1.144559788371896751e-38
3.886190534092467394e-17,1.547637400365513095e-20,1.000000000000000000e+00,8.432614059304790277e-17
9.999999999988707922e-01,4.308156991900512675e-16,6.632112427456701263e-13,4.655895720205630815e-13
9.999999999999996669e-01,3.888206701413471631e-16,5.773544157355285997e-19,7.990110053710055620e-22
1.075455991611177403e-08,1.769410340265287509e-36,3.137231271915880996e-07,9.999996755223128364e-01
6.643459745174709965e-24,3.733180033696130219e-24,1.000000000000000000e+00,1.684751801898887976e-26
9.980508578418073703e-13,9.999999999294043596e-01,6.959752333274824764e-11,1.201381938178527721e-50
5.663578268931982801e-11,9.999999997457860168e-01,1.975782021701840491e-10,4.189222985269074247e-46
2.493474580503409615e-10,5.940189778476540097e-11,9.999999996912507516e-01,2.282639755759400225e-18
1.000000000000000000e+00,5.083921788611915213e-20,2.895835789264335589e-17,1.254526455182079221e-21
6.876492522467458126e-07,9.999993123233384962e-01,2.740936556837053052e-11,1.048693323949084305e-40
7.297341911083648354e-09,7.378915243560190866e-37,2.735101828870961139e-07,9.999997191924751005e-01
9.999999999999955591e-01,4.453370216255671698e-15,6.364356994396344454e-21,1.122842449310226508e-26
9.999999999942776885e-01,2.839897460535200664e-21,4.041600472478320085e-15,5.718409243734779789e-12
1.201610805146897085e-11,9.999999999032188613e-01,8.476502341654052141e-11,7.773371973570209903e-48
1.962329965144289853e-18,4.272175917184170132e-19,1.000000000000000000e+00,1.883586569816032052e-20
9.999999999999993339e-01,1.625865794098067074e-16,4.699076281064175044e-16,6.214366502707268885e-21
1.000000000000000000e+00,1.403350244167106425e-20,2.029351516193253425e-21,1.170902105766515870e-23
9.999999999898382397e-01,5.324814579815199718e-12,4.836995006995051265e-12,9.946063824357036843e-18
1.000000000000000000e+00,1.026857669763561244e-19,2.247731610192694039e-19,3.548789756981627117e-22
9.999999999916912019e-01,2.205725277631659197e-12,6.100457879479855529e-12,2.612899458353738420e-15
3.085542107637110777e-09,9.999999969075215045e-01,6.936486522842078112e-12,1.426299277741734738e-44
6.390386061926022844e-15,5.900676653621096793e-25,9.999999955515906924e-01,4.448402931009966111e-09
1.216295342258254371e-21,3.559283910540381366e-15,9.999999999999963363e-01,2.223622610262496152e-30
9.999999999751985058e-01,2.455459095239496659e-11,2.468407563219187889e-13,7.904979251138117890e-20
9.999999890174003925e-01,1.244113483730196461e-10,1.085806503172499491e-08,1.232400770374652061e-13
1.000000000000000000e+00,9.629373253816627664e-21,1.899469658421462990e-21,3.893692713516689299e-23
9.913589902360860588e-10,3.648878032286983964e-42,2.809395502772611444e-09,9.999999961992455111e-01
2.225099264489837218e-09,9.999999954981516614e-01,2.276749064733969919e-09,1.351925840607837292e-40
2.898121871635188350e-08,9.999947910555344599e-01,5.179963246791140882e-06,1.160084939984537250e-34
4.141690024790442859e-14,9.999999999977305931e-01,2.228015282848379045e-12,2.551582758963732791e-57
9.999999999999832356e-01,1.453016119389734065e-21,4.288651778471812819e-17,1.682156025227396679e-14
2.325102964462779130e-15,2.730509777664242920e-10,9.999999997269466423e-01,1.248684563461761250e-21
9.999999999989983568e-01,6.529807311530338213e-22,1.110086659631973973e-14,9.904520890039990140e-13
9.999999999999784617e-01,1.373888489110094228e-18,2.004485119977736421e-14,1.493665358787365698e-15
2.950027599880674013e-16,8.482327891609583415e-16,9.999999999999988898e-01,2.996998784698631776e-18
9.999999897432937379e-01,3.633563379267771180e-22,1.621513163831330063e-12,1.025508475906425630e-08
1.399341800576754107e-12,9.999999998925771516e-01,1.060235670807209470e-10,1.045894063839126310e-49
8.185741984483816366e-16,1.653517127106185298e-17,9.999999999999991118e-01,2.474198366886064193e-18
9.999999999984965360e-01,5.339569445501209735e-13,9.696517495230360807e-13,8.669646414638145785e-18
9.999999999988138377e-01,1.173126602832433900e-22,1.045797016223932386e-15,1.185194451506696425e-12
8.546333653245767395e-14,3.115199803394689317e-18,9.999999999996908029e-01,2.237468437629317919e-13
1.134638653229730172e-20,6.307463867680055355e-25,9.999999999999995559e-01,3.945331442961262840e-16
9.999999999982243093e-01,5.096516392773872462e-23,1.524394609382769851e-15,1.774220527951633656e-12
9.999999999999993339e-01,4.600833479579105456e-16,2.815008864879013457e-16,3.050138831502358342e-21
3.067214584549272389e-11,3.593523499816083797e-37,3.778035847195285613e-04,9.996221963846082526e-01
1.008222316381169444e-15,5.879762905144105348e-15,9.999999999999931166e-01,1.574674885496516880e-18
1.975320117456889871e-18,1.188106236761563056e-13,9.999999999998812061e-01,4.484418888199744854e-25
1.000000000000000000e+00,8.942298468795882494e-19,3.645594086201014248e-21,3.884968962758128033e-21
2.520518877121388292e-11,9.999999997513863148e-01,2.234083679244861863e-10,1.997820487146010370e-46
7.805311158425924703e-13,3.990965209771956593e-13,9.999999999988201660e-01,2.970294564420502246e-16
1.000000000000000000e+00,8.277486688758929156e-31,5.483799090552288437e-18,3.750458068429249313e-17
8.005761652772072463e-09,9.999999919940414372e-01,1.968866729051810842e-13,1.839702740788645804e-46
9.999999999987362331e-01,1.263640571234513691e-12,1.061672713732625297e-16,6.005896526213318034e-25
2.053627008463434171e-07,1.615536142531052289e-14,9.999997927509629569e-01,1.886320040563784725e-09
5.183838586002325367e-11,9.999999940622843475e-01,5.885877195648873934e-09,1.487040129920157362e-43
9.999999945117256095e-01,5.485774282461504017e-09,2.500041961884037453e-12,1.154558620374875465e-21
1.300371537773016754e-10,9.999999998665323186e-01,3.430424336112817626e-12,1.017953101301289081e-48
2.625306732749438152e-10,3.236624612842109642e-46,1.014915622358582992e-10,9.999999996359777432e-01
9.999999999994881872e-01,6.069374193867866083e-14,4.507872946619872176e-13,2.074491121989566867e-16
9.999999999990581978e-01,9.418995662732924117e-13,4.887734960488066012e-19,6.874060040439423685e-25
2.067318424039211271e-16,2.937048280556392454e-16,9.999999999999994449e-01,1.101704163173705317e-19
9.999999989646728427e-01,1.009234568529196106e-26,4.049952415707072031e-17,1.035327246594282282e-09
1.000399178542161550e-13,2.075807403038513072e-14,9.999999999998790967e-01,1.028761067606512770e-16
1.000000000000000000e+00,6.381916234571531912e-20,3.353752927910562547e-21,7.478433302038904166e-31
5.009996915406128596e-09,9.999999949804152521e-01,9.587879435601643329e-12,8.038415519085365901e-45
7.890140085457311276e-11,9.999999998898944087e-01,3.120437778164562467e-11,5.510535458155379825e-47
9.999999901336612540e-01,9.865607980642907842e-09,7.307864067453664849e-13,6.674874813386102216e-21
1.592272118839962640e-10,2.345901332395933977e-14,9.999999998259511136e-01,1.479820165284924688e-11
9.999999999776458814e-01,3.041076288292966673e-14,1.861168756477788945e-11,3.712018638832324819e-12
9.999999999993814948e-01,5.850824867545867656e-13,3.354870424996304132e-14,1.445964057152587446e-19
1.328216848813070704e-06,9.999954460727759065e-01,3.225710375364408325e-06,6.297419331663948732e-31
2.965286159956289951e-11,1.726380665219354757e-10,9.999999997977090382e-01,7.539182366439864285e-20
9.999999999999994449e-01,2.057071064091059634e-17,6.479743644500431141e-16,1.185726338500480242e-17
1.000000000000000000e+00,3.829452704210545663e-26,8.621899483977319286e-22,2.526391995331845732e-19
8.208879848223214255e-18,3.173849602783190813e-25,9.999999999999971134e-01,2.944379650362870490e-15
1.241666002755276670e-16,2.716041774428576700e-15,9.999999999999972244e-01,1.716765839296648084e-21
9.999999999696710384e-01,2.987090705211133440e-11,4.580237310442398670e-13,2.029949636580427129e-21
5.009893723316321326e-10,9.999814053479892939e-01,1.859415102134139651e-05,4.031868801136776319e-36
9.999999997648317818e-01,2.351682346407668559e-10,2.817963222539986737e-19,6.185872691673135969e-35
1.118216424183235441e-09,9.999999987807429713e-01,1.010405580240637631e-10,5.402592475161263085e-44
3.637786035587382452e-11,9.999999984646987805e-01,1.498923394256458056e-09,1.946015406986283619e-44
5.680023799993302699e-07,9.999994272640760906e-01,4.733543868197270125e-09,3.919762094598997342e-37
1.880234520163850353e-17,2.710355083101028710e-21,1.000000000000000000e+00,1.262403806558168629e-17
1.155305686503160294e-17,4.385696616108256239e-14,9.999999999999560352e-01,1.242260785183515802e-22
1.000000000000000000e+00,1.832958727374736642e-20,5.010715829191574689e-17,2.603858621874526587e-18
9.999999999999673594e-01,6.423100987425002210e-15,2.624370209282939919e-14,1.897169474705699531e-17
9.999999999999893419e-01,1.055177201863553363e-14,1.243619152104934205e-16,8.244495665483169791e-22
2.223601467122462584e-14,1.071222872642879743e-52,6.156817947576675353e-10,9.999999993842960677e-01
9.999999985248814172e-01,7.664842611399166267e-14,1.443230392778076026e-09,3.181161944683717213e-11
9.999999999999985567e-01,2.839328890815312640e-22,1.052709911804982621e-16,1.214209651358899020e-15
1.492893314071225155e-04,2.118393889620120679e-32,6.842270392845160167e-09,9.998507038263224622e-01
1.791245879517458728e-11,9.999983268261413150e-01,1.673155946297647794e-06,1.791064523577190759e-40
1.357864651634019806e-10,9.999996942382568532e-01,3.056259566838665148e-07,2.124563686942222014e-39
1.521597930330218170e-11,2.386742793920378793e-11,9.999999999609165968e-01,5.085512049962444511e-18
9.999999999843782739e-01,7.389563597568259773e-13,1.455501591900452745e-11,3.274975868862515631e-13
3.168991767468665877e-16,5.271056196571353336e-14,9.999999999999469313e-01,4.414694322309340059e-25
4.162595823418542970e-14,9.999999969660882115e-01,3.033870094698022102e-09,3.237440782518846241e-50
2.456655408529573623e-06,6.127734842943131390e-36,3.499021575686714866e-09,9.999975398455699382e-01
9.999999999951224572e-01,4.747650238980646032e-12,1.299223724548883412e-13,7.775761805672521075e-19
9.999999999999978906e-01,2.244983411874586562e-15,2.539192744700904150e-17,1.470938900508931424e-23
4.591842972482538654e-17,7.761432819328846634e-14,9.999999999999223954e-01,3.585322059771222501e-23
9.999999999998815392e-01,4.335634179508240099e-18,1.142204459149485765e-13,4.172466882562642561e-15
9.999999999999586997e-01,4.022644644537888769e-14,1.008489688771384640e-15,1.051333286698125415e-20
9.999999999817569263e-01,1.824187276077847042e-11,1.242821084860067859e-15,2.027271795519293843e-22
9.649653781580971877e-19,6.728765859132443620e-20,1.000000000000000000e+00,1.344041041070599303e-18
1.360469957758128112e-16,6.802809574522169489e-18,9.999999999999998890e-01,3.051908204808092089e-20
2.274781585437512685e-10,9.999999997003718999e-01,7.214995545853791540e-11,1.858118306308496937e-45
1.000000000000000000e+00,4.733689441969846768e-22,5.807058855366364240e-20,1.703939701700513289e-27
9.999999999999995559e-01,5.195197532375939732e-16,8.395514016642440236e-19,1.267580204766810270e-19
4.401855551521678937e-10,9.999999991661815413e-01,3.936329517557945309e-10,1.855434740924316734e-43
1.379064794082469244e-17,3.880971235117485677e-24,1.000000000000000000e+00,3.120353858457785687e-17
4.167649572465379683e-08,1.706570444943526288e-41,1.462482162925002572e-10,9.999999581772560653e-01
1.801150995523745619e-16,1.113754330182516919e-19,9.999999999999996669e-01,1.577991160945447347e-16
9.999999999513763393e-01,4.851751018447901709e-11,1.061489781625369280e-13,1.622764773573088461e-24
9.999999284361605900e-01,9.677062487644191070e-09,6.188677692821806246e-08,6.920720141235911681e-17
1.447202838305044682e-08,9.999999855279640970e-01,7.617610934573084425e-15,1.036386895078784043e-48
1.047817187997897615e-13,9.999999993683424959e-01,6.315527201591687553e-10,2.647481708923110011e-51
4.350538700491152338e-14,1.728786424983779095e-21,9.999999999537922957e-01,4.616416991485426258e-11
1.000000000000000000e+00,7.406508285113999637e-21,7.199330171163298945e-18,6.480765382778930399e-19
2.013728422545263499e-20,2.113541414150636209e-21,1.000000000000000000e+00,5.222267307316974428e-22
6.157514915797811365e-15,2.793730290301484623e-20,9.999999999996971312e-01,2.968645494418554494e-13
1.104659612519990184e-11,3.131722167419467807e-05,9.999686827672792377e-01,4.418665830285662649e-25
3.531162261869567269e-13,9.210097981719775425e-16,9.999999999996127542e-01,3.326485007400569146e-14
9.999999999994152455e-01,4.868214424586523597e-18,4.789376003506230014e-15,5.799057989795697194e-13
3.223971247387815127e-08,9.999999677565698519e-01,3.717720286242195744e-12,4.455929739845051704e-43
1.083131468854512525e-16,1.381467354536042417e-28,9.999999406216311115e-01,5.937836873770199975e-08
1.149150023742968742e-10,9.999999998208837226e-01,6.420131236020904873e-11,2.059878631139183735e-47
1.000000000000000000e+00,2.069161030476249534e-20,2.239615230286612534e-17,2.258276961798319638e-18
9.999999999929967132e-01,1.847469649208727701e-24,3.711778595274045098e-12,3.291467260542565074e-12
2.098318537456265304e-09,9.404116112295084158e-41,6.168444297788877129e-09,9.999999917332371702e-01
4.426556115825651137e-23,4.078107101232349048e-25,1.000000000000000000e+00,5.379421911866117110e-20
2.505910263847573962e-09,9.999999001464878745e-01,9.734760179087879324e-08,4.034255200830414534e-38
2.644030398798286393e-15,1.573302006657774885e-18,9.999999999999967804e-01,4.410950521324315551e-16
9.999999999999343858e-01,4.241432949008944911e-16,3.718696903438849184e-14,2.796498651160996561e-14
9.999999995743824588e-01,2.369863003779340762e-15,1.487514896574514002e-10,2.768637227094606920e-10
1.049522573572054760e-09,9.999999989504130271e-01,6.439169094630632361e-14,1.857091121544363177e-49
3.145717137282877385e-02,9.685428285940202997e-01,3.315110184847587876e-11,5.410168369866947846e-35
1.813311197679152466e-04,9.998186668502585528e-01,2.029973526097689826e-09,3.085360805624501333e-32
5.207708551674589713e-08,9.999999478430510180e-01,7.986346904533967113e-11,1.349038150194238140e-40
9.999999999999634737e-01,3.218632089065333243e-14,4.363972688750484656e-15,2.277190661761133389e-20
1.683427706437846934e-21,3.404560039725615909e-21,1.000000000000000000e+00,2.230938370045374151e-19
9.999999999998945288e-01,6.625121125825129827e-16,1.041666457473252873e-13,6.308486172832273717e-16
9.999999866240124602e-01,1.337598128321942611e-08,6.197387426811537009e-15,3.476849601249988577e-22
1.586620453913790901e-07,2.016977217629048826e-38,4.341731639037108749e-09,9.999998369962229683e-01
4.010529468205386705e-09,9.999583985527918939e-01,4.159743667861552391e-05,1.477504988716132405e-33
9.999999999999998890e-01,2.597359166031494757e-19,8.480076934599155263e-17,3.887289733412625225e-23
7.076391594847432301e-09,9.999999929199308024e-01,3.677630034967205653e-12,5.864060147936200984e-45
1.000000000000000000e+00,8.830029857949112339e-20,1.692742990821000605e-18,3.765569616317003794e-20
1.000000000000000000e+00,9.659767700399838438e-27,6.777257380266389595e-22,1.987650800385603730e-18
1.178488626087338614e-14,9.999999990127048655e-01,9.872833186715539646e-10,1.149748840023840025e-52
2.073688649874600169e-08,9.999994330464436754e-01,5.462166696813765602e-07,3.110053587541736751e-35
9.999999998855466643e-01,4.327558319407189846e-25,1.135489931297069802e-15,1.144521247684340139e-10
1.164275763299080180e-09,9.999999947266239309e-01,4.109100303045152411e-09,6.002973445763828080e-41
1.000000000000000000e+00,1.357129341316062666e-21,1.417977218196748297e-19,4.692573610702902146e-18
2.855020281022536688e-12,2.229140899688557788e-08,9.999999777057360095e-01,7.781733588872366738e-23
